date, pm25, pm10, o3, no2, so2, co
2016/8/12, 32, 22, 16, 7, 2, 1
2016/8/13, 39, 35, 15, 7, 5, 1
2016/8/14, 28, 55, 15, 8, 9, 2
2016/8/15, 36, 79, 15, 9, 4, 2
2016/8/16, 46, 69, 18, 11, 1, 2
2016/8/17, 45, 78, 21, 8, , 2
2016/8/18, 32, 64, 18, 9, 1, 2
2016/8/19, 48, 69, 17, 7, 2, 4
2016/8/20, 32, 41, 21, 8, 2, 3
2016/8/21, 32, 191, 17, 9, 1, 3
2016/8/22, 25, 86, 12, 9, , 4
2016/8/23, 24, 48, 11, 5, 1, 3
2016/8/24, 15, 63, 20, 8, , 4
2016/8/25, 41, 68, 16, 9, 2, 4
2016/8/26, 35, 47, 20, 10, 1, 4
2016/8/27, 40, 49, 21, 10, 1, 4
2016/8/28, 33, 43, 24, 8, , 3
2016/8/29, 33, 17, 21, 10, 1, 4
2016/8/30, 20, 40, 20, 12, 3, 5
2016/8/31, 25, 53, 14, 12, 1, 5
2016/9/1, 36, 69, 18, 9, 3, 5
2016/9/2, 29, 86, 10, 5, 8, 4
2016/9/3, 13, 72, 6, 5, , 4
2016/9/4, 9, 82, 13, 7, 2, 5
2016/9/5, 27, 78, 11, 8, 1, 5
2016/9/6, 17, 97, 18, 11, , 5
2016/9/7, 23, 115, 12, 10, 1, 7
2016/9/8, 47, 83, 12, 8, 3, 6
2016/9/9, 38, 79, 12, 11, 1, 6
2016/9/10, 38, 80, 12, 12, 9, 6
2016/9/11, 55, 75, 18, 10, 4, 5
2016/9/12, 36, 70, 14, 10, 1, 
2016/9/13, 32, 90, 16, 11, 1, 
2016/9/14, 34, 72, 13, 12, , 
2016/9/15, 34, 88, 15, 13, 4, 
2016/9/16, 45, 77, 8, 13, 1, 
2016/9/17, 61, 55, 13, 10, , 
2016/9/18, 49, 50, 17, 10, 1, 
2016/9/19, 44, 165, 17, 12, 6, 5
2016/9/20, 35, 76, 14, 11, 4, 5
2016/9/21, 34, 92, 14, 13, 6, 5
2016/9/22, 40, 40, 15, 12, , 5
2016/9/23, 38, 65, 16, 9, 2, 2
2016/9/24, 102, 64, 12, 11, 3, 
2016/9/25, 101, 92, 13, 11, 4, 4
2016/9/26, 136, 104, 14, 17, 9, 3
2016/9/27, 136, 81, 11, 14, 2, 1
2016/9/28, 93, 97, 12, 18, 4, 7
2016/9/29, 89, 108, 17, 16, 6, 7
2016/9/30, 83, 74, 20, 11, 2, 2
2016/4/1, 67, 65, 25, 11, 10, 16
2016/4/2, 71, 90, 21, 13, 14, 5
2016/4/3, 110, 94, 22, 12, 21, 4
2016/4/4, 110, 117, 24, 14, 14, 4
2016/4/5, 97, 128, 23, 10, 19, 5
2016/4/6, 103, 140, 28, 12, 10, 5
2016/4/7, 76, 134, 24, 13, 8, 3
2016/4/8, 104, 117, 25, 12, 10, 3
2016/4/9, 101, 341, 26, 7, 6, 3
2016/4/10, 79, 95, 24, 9, 6, 5
2016/4/11, 60, 191, 26, 13, 12, 4
2016/4/12, 106, 87, 27, 9, 6, 6
2016/4/13, 69, 107, 20, 15, 15, 4
2016/4/14, 110, 51, 22, 8, 6, 1
2016/4/15, 67, 43, 25, 7, 7, 1
2016/4/16, 68, 69, 28, 10, 6, 3
2016/4/17, 85, 85, 21, 14, 10, 4
2016/4/18, 105, 170, 26, 13, 10, 5
2016/4/19, 77, 351, 35, 10, 19, 4
2016/4/20, 101, 387, 32, 5, 4, 
2016/4/21, 67, 89, 32, 7, 5, 17
2016/4/22, 61, 150, 27, 10, 8, 4
2016/4/23, 98, 74, 23, 11, 11, 8
2016/4/24, 69, 117, 24, 13, 11, 3
2016/4/25, 106, 104, 28, 11, 8, 4
2016/4/26, 77, 94, 27, 8, 5, 4
2016/4/27, 69, 90, 26, 8, 4, 4
2016/4/28, 59, 113, 24, 14, 13, 5
2016/4/29, 89, 114, 21, 8, 5, 4
2016/4/30, 77, 33, 27, 8, 5, 3
2016/5/1, 61, 62, 24, 15, 23, 5
2016/5/2, 89, 69, 28, 11, 6, 4
2016/5/3, 81, 104, 19, 9, 4, 3
2016/5/4, 79, 57, 26, 7, 2, 2
2016/5/5, 61, 67, 21, 15, 12, 8
2016/5/6, 89, 130, 26, 11, 10, 4
2016/5/7, 81, 67, 29, 11, 5, 5
2016/5/8, 83, 99, 27, 12, 7, 4
2016/5/9, 81, 89, 20, 10, 5, 4
2016/5/10, 89, 43, 18, 11, 3, 4
2016/5/11, 81, 64, 21, 17, 7, 6
2016/5/12, 105, 123, 28, 14, 4, 6
2016/5/13, 114, 67, 24, 8, 2, 2
2016/5/14, 56, 89, 32, 13, 9, 5
2016/5/15, 81, 98, 30, 15, 6, 4
2016/5/16, 86, 116, 31, 14, 5, 4
2016/5/17, 84, 167, 28, 9, 4, 2
2016/5/18, 69, 92, 17, 7, 4, 3
2016/5/19, 77, 63, 20, 5, , 2
2016/5/20, 63, 73, 26, 6, 2, 2
2016/5/21, 70, 74, 19, 11, 4, 3
2016/5/22, 63, 142, 19, 13, 3, 4
2016/5/23, 87, 171, 28, 11, 2, 4
2016/5/24, 88, 180, 25, 7, 1, 2
2016/5/25, 61, 175, 35, 12, 7, 4
2016/5/26, 82, 206, 37, 13, 6, 3
2016/5/27, 85, 130, 23, 6, , 1
2016/5/28, 70, 90, 21, 11, 11, 3
2016/5/29, 75, 83, 25, 11, 2, 3
2016/5/30, 77, 88, 24, 13, 6, 3
2016/5/31, 87, 89, 29, 12, 3, 3
2016/6/1, 73, 90, 30, 12, 2, 3
2016/6/2, 79, 94, 27, 10, 5, 3
2016/6/3, 82, 56, 13, 6, 10, 3
2016/6/4, 76, 50, 19, 8, 7, 3
2016/6/5, 68, 71, 26, 7, 1, 3
2016/6/6, 67, 107, 21, 10, 3, 3
2016/6/7, 86, 55, 21, 7, 3, 3
2016/6/8, 79, 20, 14, 6, 2, 3
2016/6/9, 53, 42, 14, 7, 4, 3
2016/6/10, 80, 52, 22, 8, 4, 4
2016/6/11, 88, 60, 19, 9, 3, 4
2016/6/12, 82, 60, 20, 9, 3, 4
2016/6/13, 80, 20, 13, 4, 3, 
2016/6/14, 68, , , , , 
2016/6/15, 98, 91, 20, 12, 1, 5
2016/6/16, 99, 85, 27, 11, 1, 4
2016/6/17, 111, 76, 26, 12, 6, 5
2016/6/18, 115, 37, 19, 10, 2, 4
2016/6/19, 69, 224, 21, 7, 1, 4
2016/6/20, 58, 19, 16, 9, , 4
2016/6/21, 59, 26, 13, 10, , 4
2016/6/22, 51, 38, 18, 10, 1, 4
2016/6/23, 65, 66, 22, 15, 8, 4
2016/6/24, 87, 80, 24, 13, 2, 4
2016/6/25, 77, 84, 23, 12, 1, 4
2016/6/26, 75, 96, 17, 7, 1, 3
2016/6/27, 84, 67, 12, 8, 1, 5
2016/6/28, 100, 40, 19, 6, 1, 4
2016/6/29, 66, 62, 16, 8, 1, 4
2016/6/30, 63, 60, 19, 10, 6, 4
2016/1/4, 137, 198, 4, 29, 45, 
2016/1/5, 268, 179, 7, 25, 40, 
2016/1/6, 152, 331, 4, 34, 58, 
2016/1/7, 263, 510, 2, 41, 65, 
2016/1/8, 445, 668, 2, 38, 69, 
2016/1/9, 325, 665, 3, 39, 73, 
2016/1/10, 353, 624, 3, 41, 72, 
2016/1/11, 400, 886, 3, 51, 88, 
2016/1/12, 353, 645, 2, 39, 74, 
2016/1/13, 288, 271, 2, 35, 58, 
2016/1/14, 280, 524, 1, 36, 58, 
2016/1/15, 389, , , , , 
2016/1/16, 156, , , , , 
2016/1/17, 181, 418, 1, 37, 57, 
2016/1/18, 241, 298, 2, 38, 58, 30
2016/1/19, 292, 309, 5, 34, 49, 18
2016/1/20, 319, 167, 15, 19, 56, 13
2016/1/21, 195, 68, 17, 14, 52, 10
2016/1/22, 97, 148, 11, 25, 65, 21
2016/1/23, 157, 586, 2, 42, , 42
2016/1/24, 292, 575, 3, 46, , 57
2016/1/25, 264, 311, 8, 30, , 25
2016/1/26, 196, 386, 5, 35, , 35
2016/1/27, 335, 405, 2, 39, 51, 31
2016/1/28, 339, 373, 3, 38, 50, 32
2016/1/29, 253, 462, 6, 33, 59, 33
2016/1/30, 181, 549, 5, 39, 58, 43
2016/1/31, 240, 496, 2, 42, 61, 38
2016/2/1, 430, 671, 2, 46, 66, 48
2016/2/2, 245, 474, 2, 44, 60, 36
2016/2/3, 291, 354, 5, 38, 49, 29
2016/2/4, 224, 193, 8, 33, 44, 23
2016/2/5, 218, 471, 4, 41, 55, 29
2016/2/6, 311, 246, 6, 36, 50, 31
2016/2/7, 292, 618, 4, 40, 54, 51
2016/2/8, 310, 247, 2, 37, 50, 32
2016/2/9, 329, 244, 1, 35, 50, 32
2016/2/10, 269, 143, 9, 16, 29, 16
2016/2/11, 141, 80, 16, 14, 16, 5
2016/2/12, 99, 125, 13, 21, 25, 51
2016/2/13, 177, 102, 13, 22, 23, 154
2016/2/14, 116, 117, 18, 21, 25, 118
2016/2/15, 107, 346, 11, 34, 40, 165
2016/2/16, 235, 171, 15, 26, 32, 148
2016/2/17, 180, 190, 16, 25, 28, 97
2016/2/18, 187, 162, 20, 23, 24, 
2016/2/19, 164, 150, 14, 28, 38, 
2016/2/20, 190, 162, 17, 20, 32, 
2016/2/21, 161, 133, 21, 25, 27, 3
2016/2/22, 146, 176, 16, 27, 31, 3
2016/2/23, 209, 195, 13, 28, 35, 1
2016/2/24, 177, 190, 14, 25, 37, 
2016/2/25, 211, 113, 14, 26, 33, 1
2016/2/26, 182, 120, 17, 26, 34, 3
2016/2/27, 186, 143, 15, 30, 40, 2
2016/2/28, 206, 141, 14, 32, 41, 2
2016/2/29, 203, 110, 17, 24, 32, 1
2016/3/1, 157, 108, 13, 26, 26, 
2016/3/2, 147, 108, 16, 19, 27, 
2016/3/3, 135, 114, 22, 8, 15, 
2016/3/4, 74, 68, 24, 16, 12, 1
2016/3/5, 103, 92, 20, 17, 24, 
2016/3/6, 148, 73, 19, 15, 13, 
2016/3/7, 117, 116, 21, 19, 22, 2
2016/3/8, 182, 93, 20, 21, 24, 2
2016/3/9, 130, 135, 20, 27, 31, 3
2016/3/10, 162, 117, 16, 24, 27, 
2016/3/11, 163, 283, 25, 24, 31, 12
2016/3/12, 161, 102, 20, 20, 24, 
2016/3/13, 156, 123, 12, 27, 37, 
2016/3/14, 161, 133, 14, 28, 32, 
2016/3/15, 163, 118, 20, 15, 17, 
2016/3/16, 119, 63, 28, 12, 12, 
2016/3/17, 70, 79, 20, 17, 14, 
2016/3/18, 116, 125, 12, 27, 33, 5
2016/3/19, 151, 112, 15, 21, 30, 
2016/3/20, 140, 95, 19, 13, 21, 
2016/3/21, 98, 123, 19, 17, 18, 11
2016/3/22, 105, 125, 20, 14, 14, 9
2016/3/23, 116, 96, 21, 10, 12, 6
2016/3/24, 77, 173, 23, 17, 16, 12
2016/3/25, 132, 162, 17, 16, 17, 10
2016/3/26, 128, 147, 20, 13, 18, 9
2016/3/27, 115, 100, 23, 8, 9, 5
2016/3/28, 99, 130, 17, 19, 21, 14
2016/3/29, 128, 193, 18, 19, 21, 21
2016/3/30, 144, 64, 19, 9, 11, 5
2016/3/31, 88, 53, 24, 8, 6, 5
2015/12/25, 451, 576, 1, 45, 76, 17
2015/12/26, 356, 386, 1, 35, 65, 17
2015/12/27, 331, 440, 1, 32, 56, 20
2015/12/28, 314, 436, 1, 35, 64, 7
2015/12/29, 282, 362, 1, 34, 59, 
2015/12/30, 158, 124, 2, 26, 39, 
2016/1/3, 151, 103, 4, 22, 36, 
2025/4/1, , 44, 17, 4, 7, 4
2025/4/2, , 74, 15, 4, 14, 9
2025/4/3, , 106, 14, 5, 9, 9
2025/4/4, , 53, 14, 8, 19, 5
2025/4/5, , 72, 13, 7, 19, 9
2025/4/6, , 108, 19, 4, 10, 10
2025/4/7, , 76, 14, 11, 13, 11
2025/4/8, , 87, 17, 9, 13, 8
2025/4/9, , 97, 16, 7, 11, 8
2025/4/10, , 98, 17, 2, 2, 3
2025/4/11, , 83, , , , 
2025/1/1, , 140, 8, 18, 52, 23
2025/1/2, , 110, 9, 15, 43, 16
2025/1/3, , 145, 5, 24, 64, 23
2025/1/4, , 165, 5, 34, 77, 32
2025/1/5, , 135, 10, 23, 52, 23
2025/1/6, , 136, 5, 32, 61, 27
2025/3/5, , 73, 15, 6, 14, 10
2025/3/6, , 102, 14, 8, 17, 15
2025/3/7, , 92, 14, 6, 25, 9
2025/3/8, , 96, 12, 6, 21, 12
2025/3/9, , 127, 18, 2, 9, 4
2025/3/10, , 75, 12, 5, 14, 9
2025/3/11, , 52, 18, 4, 11, 6
2025/3/12, , 53, 14, 6, 7, 9
2025/3/13, , 67, 15, 5, 7, 9
2025/3/14, , 75, 17, 8, 10, 9
2025/3/15, , 78, 16, 5, 12, 8
2025/3/16, , 82, 17, 5, 13, 9
2025/3/17, , 55, 17, 5, 11, 6
2025/3/18, , 106, 14, 8, 16, 15
2025/3/19, , 73, 16, 5, 11, 7
2025/3/20, , 100, 13, 10, 20, 14
2025/3/21, , 66, 13, 6, 15, 7
2025/3/22, , 82, 11, 10, 17, 8
2025/3/23, , 97, 17, 4, 9, 7
2025/3/24, , 94, 15, 4, 9, 8
2025/3/25, , 83, 14, 3, 7, 8
2025/3/26, , 50, 16, 4, 4, 4
2025/3/27, , 50, 16, 5, 3, 5
2025/3/28, , 65, 17, 5, 6, 9
2025/3/29, , 68, 17, 5, 10, 9
2025/3/30, , 72, 16, 5, 10, 9
2025/3/31, , 78, 18, 4, 7, 10
2024/7/21, , 26, 14, 4, 5, 7
2024/7/22, , 53, 30, 6, 10, 4
2024/7/23, , 60, 15, 4, 5, 13
2024/5/21, , 68, 16, 3, 4, 2
2024/5/22, , 62, 20, 4, 2, 4
2024/5/23, , 25, 10, 6, 1, 4
2024/5/24, , 65, 20, 5, 1, 5
2024/5/25, , 91, 22, 4, 6, 5
2024/5/26, , 110, 25, 3, 4, 4
2024/5/27, , 81, 14, 6, 1, 5
2024/2/29, , 113, 18, 22, 39, 21
2024/3/1, , 112, 17, 16, 40, 18
2024/3/2, , 93, 17, 13, 44, 17
2024/3/3, , 112, 17, 19, 43, 19
2024/3/4, , 111, 18, 17, 40, 20
2024/3/5, , 105, 15, 17, 40, 19
2023/10/3, , 91, 20, 19, 4, 7
2023/10/4, , 122, 14, 21, 8, 13
2023/10/5, , 144, 8, 20, 16, 9
2023/10/6, , 113, 22, 7, 2, 8
2023/10/7, , 103, 23, 9, 3, 5
2023/10/8, , 104, 19, 11, 5, 10
2023/10/9, , 113, 14, 16, 11, 11
2023/10/10, , 123, 10, 22, 6, 10
2023/10/11, , 120, 13, 17, 5, 11
2023/10/12, , 113, 14, 15, 10, 9
2023/10/13, , 98, 11, 17, 13, 9
2023/10/14, , 128, 19, 16, 5, 11
2023/10/15, , 96, 18, 8, 6, 10
2023/10/16, , 134, 27, 14, 11, 15
2023/10/17, , 86, 27, 6, 4, 6
2023/10/18, , 104, 18, 15, 5, 8
2023/10/19, , 85, 17, 15, 3, 10
2023/11/2, , 43, 18, 12, 3, 5
2023/11/3, , 62, 9, 14, 5, 9
2023/11/4, , 55, 18, 11, 2, 10
2023/11/5, , 67, 29, 16, 6, 8
2023/12/10, , 107, 9, 21, 41, 19
2023/12/11, , 63, 20, 10, 25, 12
2023/7/1, , 164, 48, 8, 2, 5
2023/7/2, , 144, 27, 4, 1, 4
2023/7/3, , 123, 42, 6, 1, 4
2023/7/4, , 164, 42, 3, 10, 3
2023/7/5, , 167, 25, 9, 1, 5
2023/7/6, , 183, 28, 6, 2, 5
2023/7/7, , 64, 12, 6, 1, 4
2023/7/8, , 65, , , , 
2023/7/13, , 25, 24, 1, 2, 2
2023/7/14, , 29, , , , 
2023/7/16, , 25, 77, 1, 20, 2
2023/7/17, , 38, 51, 5, 7, 2
2023/7/18, , 98, 56, 6, 1, 2
2023/7/19, , 86, 62, 5, 1, 3
2023/7/20, , 98, 50, 4, 1, 5
2023/7/21, , 89, 27, 2, 13, 4
2023/7/22, , 25, , 3, 2, 4
2023/7/23, , 36, , 4, 1, 4
2023/7/24, , 42, , 4, 1, 2
2023/7/25, , 97, , 4, 2, 2
2023/7/26, , 59, , 6, 1, 2
2023/7/27, , 87, 26, 7, 1, 3
2023/7/28, , 99, 37, 2, 5, 2
2023/7/29, , 95, 40, 2, 9, 2
2023/7/30, , 106, 32, 4, 7, 2
2023/7/31, , 127, 25, 4, 6, 2
2023/8/1, , 118, 9, 3, 4, 2
2023/8/2, , 71, 18, 6, 2, 2
2023/8/3, , 46, 12, 7, 2, 3
2023/8/4, , 96, 25, 3, 1, 2
2023/8/5, , 75, 22, 3, 1, 4
2023/8/6, , 45, 28, 5, 2, 2
2023/8/7, , 90, 27, 4, 2, 2
2023/8/8, , 103, 25, 4, 1, 2
2023/8/9, , 125, 24, 3, 2, 2
2023/8/10, , 64, 22, 6, 1, 5
2023/8/11, , 96, 28, 5, 4, 3
2023/8/12, , 154, 24, 3, 3, 2
2023/8/13, , 142, 17, 5, 1, 2
2023/8/14, , 126, 20, 7, 1, 3
2023/8/15, , 216, 17, 5, 1, 2
2023/8/16, , 143, 34, 7, 2, 1
2023/8/17, , 42, 35, 6, 2, 2
2023/8/18, , 58, 35, 7, 2, 4
2023/8/19, , 89, 19, 7, 1, 6
2023/8/20, , 46, 17, 5, 11, 3
2023/8/21, , 25, 15, 10, 3, 10
2023/8/22, , 40, 14, 12, 2, 17
2023/8/23, , 78, 21, 6, 2, 6
2023/8/24, , 97, 24, 4, 1, 3
2023/8/25, , 96, 25, 4, 2, 4
2023/8/26, , 29, 24, 6, 1, 5
2023/8/27, , 66, 24, 6, 1, 4
2023/8/28, , 102, 26, 6, 2, 3
2023/8/29, , 124, 19, 8, 2, 4
2023/8/30, , 132, 27, 4, 1, 5
2023/8/31, , 70, 25, 6, 3, 2
2023/9/1, , 88, 26, 5, 1, 5
2023/9/2, , 105, 29, 5, 1, 4
2023/9/3, , 47, 29, 3, 5, 3
2023/9/4, , 59, 28, 6, 5, 3
2023/9/5, , 114, 55, 3, 5, 16
2023/9/6, , 1922, 27, 7, 2, 8
2023/9/11, , 1681, 12, 10, 2, 4
2023/9/12, , 2096, 20, 8, 1, 5
2023/9/13, , 73, 14, 13, 3, 5
2023/9/14, , 51, 8, 9, 1, 6
2023/9/15, , 27, 12, 10, 1, 5
2023/9/16, , 25, 11, 9, 1, 7
2023/9/17, , 35, 19, 10, 1, 5
2023/9/18, , 68, 19, 6, 4, 5
2023/9/19, , 102, 13, , 2, 7
2023/9/20, , 119, 13, , 1, 6
2023/9/21, , 106, 19, 9, 2, 5
2023/9/22, , 98, 24, 2, 5, 2
2023/9/23, , 38, 19, 9, 1, 4
2023/9/24, , 40, 23, 4, 1, 7
2023/9/25, , 34, 31, 6, 1, 5
2023/9/26, , 44, 13, 15, 4, 7
2023/9/27, , 54, 20, 12, 1, 6
2023/9/28, , 45, 17, 17, 2, 5
2023/9/29, , 257, 13, 16, 13, 7
2023/9/30, , 1477, 13, 15, 4, 8
2023/4/1, , 69, 23, 5, 3, 5
2023/4/2, , 20, 24, 7, 7, 17
2023/4/3, , 47, 20, 10, 10, 7
2023/4/4, , 76, 19, 13, 14, 9
2023/4/5, , 88, 25, 9, 7, 3
2023/4/6, , 66, 17, 15, 16, 9
2023/4/7, , 88, 23, 16, 18, 13
2023/4/8, , 123, 22, 6, 17, 10
2023/4/9, , 107, 26, 5, 5, 6
2023/4/10, , 68, 24, 9, 8, 7
2023/4/11, , 61, 19, 12, 14, 12
2023/4/12, , 91, 22, 11, 11, 7
2023/4/13, , 63, 23, 10, 9, 9
2023/4/14, , 58, 22, 7, 15, 7
2023/4/15, , 63, 19, 8, 17, 9
2023/4/16, , 86, 23, 5, 7, 5
2023/4/17, , 43, 24, 9, 12, 4
2023/4/18, , 96, 25, 8, 8, 7
2023/4/19, , 127, 26, 6, 6, 4
2023/4/20, , 66, 25, 7, 8, 4
2023/4/21, , 72, 23, 4, 10, 6
2023/4/22, , 55, 19, 6, 12, 6
2023/4/23, , 69, 22, 7, 11, 6
2023/4/24, , 73, 23, 8, 12, 6
2023/4/25, , 88, 35, 6, 9, 6
2023/4/26, , 101, 29, 6, 4, 2
2023/4/27, , 68, 25, 5, 5, 4
2023/4/28, , 43, 22, 8, 11, 8
2023/4/29, , 77, 23, 5, 10, 10
2023/4/30, , 71, 21, 11, 11, 6
2023/5/1, , 102, 23, 7, 5, 2
2023/5/2, , 129, 26, 2, 6, 1
2023/5/3, , 54, 19, 5, 6, 3
2023/5/4, , 39, 19, 7, 5, 2
2023/5/5, , 49, 25, 7, 5, 4
2023/5/6, , 69, 21, 6, 6, 7
2023/5/7, , 80, 23, 4, 7, 5
2023/5/8, , 77, 28, 3, 7, 3
2023/5/9, , 84, 29, 4, 8, 5
2023/5/10, , 45, 20, 7, 6, 7
2023/5/11, , 93, 23, 7, 8, 2
2023/5/12, , 64, 22, 7, 7, 6
2023/5/13, , 100, 29, 4, 4, 5
2023/5/14, , 81, 26, 2, 3, 4
2023/5/15, , 60, 17, 9, 4, 5
2023/5/16, , 33, 22, 6, 7, 5
2023/5/17, , 60, 23, 4, 3, 6
2023/5/18, , 106, 21, 5, 1, 2
2023/5/19, , 62, 21, 7, 2, 3
2023/5/20, , 21, 19, 5, 7, 2
2023/5/21, , 29, 18, 7, 6, 4
2023/5/22, , 61, 22, 8, 7, 5
2023/5/23, , 87, 22, 7, 5, 3
2023/5/24, , 60, 23, 6, 1, 4
2023/5/25, , 63, 13, 4, 13, 3
2023/5/26, , 45, 2, 2, 2, 3
2023/5/27, , 58, , 4, 4, 3
2023/5/28, , 39, , 2, 3, 4
2023/5/29, , 59, 47, 3, 3, 3
2023/5/30, , 60, 67, 5, 3, 9
2023/5/31, , 15, 43, 4, 2, 7
2023/6/1, , 30, 42, 5, 1, 3
2023/6/2, , 94, 60, 3, 3, 2
2023/6/3, , 93, 47, 6, 2, 4
2023/6/4, , 58, 60, 5, 2, 4
2023/6/5, , 81, 53, 6, 4, 3
2023/6/6, , 97, 60, 7, 1, 2
2023/6/7, , 85, 61, 5, 3, 3
2023/6/8, , 84, 57, 5, 1, 3
2023/6/9, , 91, 62, 2, 1, 3
2023/6/10, , 91, 60, 2, 1, 3
2023/6/11, , 67, 63, 2, 1, 2
2023/6/12, , 63, 60, 3, 5, 3
2023/6/13, , 73, 51, 6, 1, 3
2023/6/14, , 509, 26, 8, 1, 4
2023/6/15, , 66, 44, 6, 1, 5
2023/6/16, , 29, 68, 3, 1, 2
2023/6/29, , 170, 39, 7, 1, 5
2023/6/30, , 182, 43, 5, 1, 5
2023/1/2, , 179, 5, 73, 127, 37
2023/1/3, , 199, 8, 56, 100, 34
2023/1/4, , 176, 7, 72, 112, 33
2023/1/5, , 202, 5, 70, 83, 34
2023/1/6, , 169, 8, 31, 72, 26
2023/1/7, , 116, 7, 41, 49, 23
2023/1/8, , 105, 7, 82, 87, 43
2023/1/9, , 165, 5, 73, 90, 35
2023/1/10, , 171, 10, 50, 75, 36
2023/1/11, , 132, 23, 20, 32, 21
2023/1/12, , 74, 24, 13, 21, 10
2023/1/13, , 62, 10, 26, 55, 21
2023/1/14, , 123, 7, 39, 77, 26
2023/1/15, , 139, 6, 49, 87, 36
2023/1/16, , 175, 5, 55, 70, 29
2023/1/17, , 144, 14, 29, 37, 28
2023/1/18, , 114, 26, 9, 9, 5
2023/1/19, , 51, 8, 35, 34, 24
2023/1/20, , 127, 3, 35, 54, 40
2023/1/21, , 164, , , , 
2023/1/23, , 58, 10, 41, 39, 24
2023/1/24, , 119, 7, 55, 52, 33
2023/1/25, , 192, 11, 33, 36, 26
2023/1/26, , 143, 13, 20, 26, 17
2023/1/27, , 110, 11, 43, 33, 35
2023/1/28, , 131, 7, , 33, 28
2023/1/29, , 133, 10, 25, 35, 29
2023/1/30, , 138, 17, 25, 19, 16
2023/1/31, , 88, 10, 35, 27, 19
2023/2/1, , 122, 9, 42, 36, 27
2023/2/2, , 144, 8, 61, 48, 37
2023/2/3, , 202, 9, 30, 33, 29
2023/2/4, , 142, 7, 42, 37, 29
2023/2/5, , 151, 13, 25, 25, 21
2023/2/6, , 128, 10, 44, 32, 30
2023/2/7, , 159, 11, 34, 37, 26
2023/2/8, , 137, 10, 47, 47, 27
2023/2/9, , 145, 12, 34, 73, 24
2023/2/10, , 159, 14, 17, 40, 17
2023/2/11, , 123, 15, 29, 40, 16
2023/2/12, , 126, 10, 39, 56, 22
2023/2/13, , 157, 3, 31, 72, 30
2023/2/14, , 185, 19, 11, 25, 8
2023/2/15, , 106, 15, 22, 37, 12
2023/2/16, , 113, 19, 23, 38, 15
2023/2/17, , 127, 19, 13, 32, 11
2023/2/18, , 115, 25, 17, 25, 12
2023/2/19, , 89, 17, 14, 34, 13
2023/2/20, , 108, 14, 18, 32, 13
2023/2/21, , 111, 16, 11, 30, 10
2023/2/22, , 101, 17, 10, 22, 9
2023/2/23, , 98, 17, 12, 38, 9
2023/2/24, , 96, 17, 19, 52, 16
2023/2/25, , 111, 13, 24, 49, 17
2023/2/26, , 117, 23, 13, 19, 12
2023/2/27, , 100, 22, 12, 16, 6
2023/2/28, , 89, 15, 17, 25, 12
2023/3/1, , 97, 14, 26, 26, 14
2023/3/2, , 112, 12, 18, 32, 13
2023/3/3, , 114, 14, 22, 31, 15
2023/3/4, , 127, 25, 12, 28, 15
2023/3/5, , 122, 16, 23, 30, 13
2023/3/6, , 111, 24, 22, 23, 11
2023/3/7, , 108, 26, 15, 24, 15
2023/3/8, , 115, 13, 21, 39, 15
2023/3/9, , 130, 25, 9, 6, 4
2023/3/10, , 56, 28, 5, 8, 6
2023/3/11, , 71, 16, 11, 25, 8
2023/3/12, , 87, 20, 17, 21, 13
2023/3/13, , 99, 26, 6, 6, 3
2023/3/14, , 78, 18, 13, 13, 9
2023/3/15, , 86, 20, 12, 14, 9
2023/3/16, , 80, 15, 16, 26, 9
2023/3/17, , 100, 20, 9, 20, 9
2023/3/18, , 93, 20, 9, 19, 7
2023/3/19, , 83, 17, 16, 21, 9
2023/3/20, , 97, 27, 9, 14, 12
2023/3/21, , 116, 28, 6, 6, 4
2023/3/22, , 33, 22, 11, 13, 9
2023/3/23, , 75, 16, 15, 18, 8
2023/3/24, , 88, 17, 11, 27, 9
2023/3/25, , 94, 21, 7, 16, 7
2023/3/26, , 85, 18, 8, 17, 9
2023/3/27, , 100, 17, 13, 18, 14
2023/3/28, , 94, 18, 12, 16, 8
2023/3/29, , 97, 19, 13, 16, 8
2023/3/30, , 82, 25, 5, 13, 7
2023/3/31, , 132, 20, 6, 6, 3
2022/10/8, , 91, 12, , 16, 6
2022/10/9, , 94, 15, , 13, 8
2022/10/10, , 111, 13, , 16, 9
2022/10/11, , 93, 22, , 8, 4
2022/10/12, , 101, 12, , 14, 8
2022/10/13, , 93, 15, , 5, 6
2022/10/14, , 93, 13, , 5, 6
2022/10/15, , 99, 13, , 10, 9
2022/10/16, , 106, 12, , 18, 8
2022/10/17, , 119, 8, , 23, 10
2022/10/18, , 115, 11, , 20, 10
2022/10/19, , 86, 12, , 11, 8
2022/10/20, , 105, 13, , 8, 16
2022/10/21, , 98, 15, , 7, 9
2022/10/22, , 104, 9, , 11, 11
2022/10/23, , 134, 10, , 18, 19
2022/10/24, , 67, 15, , 7, 6
2022/10/25, , 75, 15, , 7, 8
2022/10/26, , 72, 15, , 12, 7
2022/10/27, , 105, 10, , 11, 15
2022/10/28, , 84, 16, , 7, 9
2022/10/29, , 49, 16, , 3, 10
2022/10/30, , 63, 13, , 5, 21
2022/10/31, , 59, 13, 28, 12, 14
2022/11/1, , 85, 9, 32, 16, 16
2022/11/2, , 73, 10, 30, 23, 16
